412910,5,5,12929
2118727,5,4,13145
1618738,5,4,12905
2581182,5,5,12802
88528,5,4,12933
2474137,5,5,13114
997632,5,4,12875
2031314,5,2,12941
657699,5,3,12902
2305495,5,5,12908
544571,5,5,12806
1125538,5,5,12847
1738052,5,5,12849
1098977,5,5,13021
2171359,5,4,12897
1922954,5,5,12922
1693092,5,1,12944
1980702,5,4,13110
1152376,5,5,12850
2442597,5,4,12992
1515355,5,5,12847
648643,5,5,12758
358167,5,3,13098
2487092,5,4,12788
1606864,5,3,13028
2612306,5,5,12810
2343550,5,4,12776
933124,5,4,13004
1188337,5,4,13055
2100070,5,1,13114
1723799,6,3,12516
1794933,6,2,12646
525356,6,1,12422
1504575,6,2,12986
2525861,6,3,12857
2246845,6,1,12626
1260775,6,3,12547
52076,6,4,12696
914338,6,1,12877
2435667,6,5,12586
1807040,6,1,12365
2646115,6,3,12332
727242,6,1,12811
1662714,6,1,12526
1567202,6,1,12906
1231308,6,5,12957
1132940,6,3,12496
1314869,6,2,13045
762249,6,4,12430
1833412,6,3,12590
1804816,6,1,12786
457692,6,4,12597
1684305,6,4,13012
608271,6,2,12632
1503174,6,2,13083
1914507,6,4,12920
2094098,6,1,13033
1130061,6,3,12899
2173247,6,4,12717
1903324,6,1,12551
2640999,6,1,13080
1788855,6,3,12567
180318,6,3,13115
1498712,6,2,12563
1064641,6,1,13138
1254977,6,3,12514
2116941,6,4,13099
719467,6,1,12651
953658,6,3,12726
1428028,6,1,12738
2552319,6,2,12876
1106863,6,3,12534
910244,6,4,13020
872126,6,3,12559
1186572,6,1,12405
1649046,6,5,12536
75010,6,3,13025
1858316,6,2,12991
2331622,6,4,12436
622482,6,1,12449
1063873,6,4,13047
2630849,6,3,12766
2452707,6,3,13115
159266,6,2,12456
1364146,6,5,12393
830348,6,2,12433
1193910,6,2,12957
268872,6,3,12682
1778317,6,4,13057
344902,6,3,13098
2368266,6,4,12925
719598,6,5,12675
1721758,6,4,12860
1116290,6,3,12414
1059372,6,3,12986
410174,6,2,12914
2209655,6,3,12455
2360906,6,3,12348
418561,6,2,12769
1041983,6,1,12897
336431,6,1,12460
1845249,6,4,12327
440905,6,4,12600
1564200,6,4,12816
2557152,6,3,12822
1389855,6,2,13117
763240,6,3,12424
1929215,6,1,12408
551208,6,4,12347
863081,6,3,13114
1982334,6,1,12636
1261789,6,3,12595
411618,6,5,12723
200321,6,3,12667
1469098,6,1,12926
168523,6,3,12949
2448261,6,2,12573
935459,6,2,12629
379184,6,5,12825
823372,6,4,12416
309038,6,5,12900
1663888,6,3,12689
29948,6,3,12677
976454,6,3,12729
2415989,6,4,12845
1137602,6,5,12899
2331222,6,2,12951
306468,6,2,12848
1261787,6,1,12729
1360936,6,3,12617
1494367,6,3,12839
682051,6,3,13052
2496985,7,3,13042
687348,7,2,12506
1901461,7,1,12000
519295,7,2,12035
2610950,7,3,12239
1710658,7,3,13123
2147585,7,3,11604
1467316,7,1,12920
1346326,7,3,12061
1782958,7,1,12119
1602955,7,2,11299
1061195,7,3,12400
2599087,8,3,12995
2289614,8,3,12862
1492345,8,5,12891
512852,8,3,12898
1858847,8,3,12913
2028934,8,5,12930
44317,8,4,12955
1447354,8,1,12960
1037506,8,2,12982
2002619,8,1,12984
235838,8,4,13000
1174811,8,5,12737
807586,8,5,12870
1918101,8,4,12879
567025,8,4,12891
1048550,8,2,12925
1540303,8,4,12908
2568270,8,4,12910
1087678,8,4,12919
116582,8,1,12940
1837521,8,3,12975
887469,8,5,12884
2161899,8,3,12925
591273,8,5,12950
1991127,8,3,13147
1951144,8,2,13002
625428,8,4,12865
304116,8,4,12887
2162424,8,4,12891
1363841,8,4,12917
1631724,8,2,13058
1854947,8,2,13069
1903518,8,2,13097
2152580,8,5,13105
217850,8,2,13021
2200375,8,4,12886
1512971,8,4,12905
332712,8,5,13037
2299825,8,4,13038
2169157,8,5,12985
988706,8,5,12869
484324,8,2,12879
2166599,8,2,12875
1126703,8,5,13031
1874659,8,3,12983
1123608,8,3,12886
1120485,8,4,12906
2283737,8,4,12927
898879,8,3,12937
2023397,8,1,12939
1411143,8,4,13052
1874475,8,1,13061
2607358,8,1,13082
1557258,8,4,13086
1180552,8,4,13025
2397231,8,4,12855
69779,8,1,12891
2301940,8,5,12916
1937480,8,3,12977
1617529,8,4,12862
1819877,8,3,12871
168696,8,5,12899
236949,8,2,12900
1292617,8,2,12902
1240513,8,3,12903
612895,8,3,12920
353493,8,3,12930
1773423,8,3,12953
2274653,8,2,13037
1743758,8,3,13100
1979921,8,1,12980
261990,8,1,12991
607321,8,1,12993
310799,8,4,12864
2555325,8,4,12885
2202206,8,4,12917
2417494,8,1,12927
544737,8,2,12939
2185698,8,5,13050
291433,8,5,12972
2577513,8,2,12998
152783,8,5,12867
1429123,8,1,12876
987066,8,5,12878
395847,8,4,12888
2627300,8,2,12901
2082776,8,1,12907
1441576,8,1,12918
1398240,8,3,12956
386650,8,5,13047
564748,8,3,13049
2186844,8,4,13062
298362,8,4,12975
1135038,8,2,12976
605919,8,3,13021
332654,8,5,13030
534508,8,1,12883
490147,8,4,12888
1200678,8,4,12892
1194224,8,4,12926
1090354,8,5,12940
35647,8,1,13053
563887,8,2,13081
96124,8,3,12895
1585078,8,3,12898
2229297,8,3,12930
2049775,8,2,12935
2203834,8,4,12954
1620824,8,4,12979
1599030,8,3,12879
534562,8,4,12894
2575164,8,1,12913
2169875,8,4,12915
2548795,8,5,12945
438620,8,5,13089
2096587,8,4,12970
2213715,8,3,13011
1821281,8,3,12871
991702,8,4,12871
1666760,8,1,12905
1581163,8,3,12908
1376843,8,4,12947
401047,8,2,12949
989866,8,5,13010
363163,8,5,13029
802293,8,2,12860
1135631,8,5,12876
1289055,8,1,12905
1960330,8,1,13126
477455,8,4,12987
1642019,8,1,12902
1945476,8,2,12911
1578279,8,1,12934
1334821,8,5,13045
1930838,8,3,12970
1103557,8,5,12973
1638709,8,3,13024
892520,8,4,13026
992921,8,4,13034
1676207,8,4,12865
1258813,8,5,12912
338403,8,3,12929
2001875,8,4,12956
2620964,8,2,12928
1935222,8,5,12934
1298304,8,4,13007
2424359,8,5,13020
2296095,8,5,12860
460878,8,5,12874
1869307,8,3,12889
2094123,8,3,12935
64178,8,2,13047
642478,8,3,13112
486399,8,5,13011
968861,8,3,13026
1537644,8,4,12895
941794,8,1,12912
2647197,8,1,12931
1921272,8,3,13095
404378,8,3,13108
1264742,8,4,13014
2248285,8,3,12818
2592274,8,3,13060
1215385,8,1,12987
1624511,8,4,12998
732363,8,3,12861
2083362,8,2,12880
676747,8,2,12891
291654,8,5,12896
1421406,8,4,12940
595279,8,4,12954
2099037,8,3,13116
2542710,8,4,12971
2252336,8,3,12993
1545957,8,5,12879
2073898,8,5,12886
790820,8,3,12922
395747,8,3,12929
1243812,8,5,12930
2594868,8,5,12938
831643,8,5,13044
1330190,8,4,13138
66902,8,5,12877
2148420,8,4,12879
494609,8,1,12907
2551657,8,2,12911
2275891,8,4,12943
2430009,8,3,12963
999463,8,3,12963
2587160,8,3,12967
132095,8,2,13083
1736062,8,2,12985
2060560,8,5,12860
2512981,8,4,12910
1862165,8,3,12877
1555972,8,2,12908
2338924,8,2,13032
294098,8,4,12863
184650,8,5,12870
1859215,8,2,12878
1965893,8,4,12896
783377,8,4,12897
1948971,8,4,12950
772946,8,5,13119
2009683,8,5,12990
109124,8,4,12867
1489021,8,4,12867
351070,8,4,12894
2230274,8,4,12904
113694,8,2,12946
518824,8,3,12952
1121319,8,5,13077
2121865,8,5,12973
471838,8,2,13025
1314869,8,2,12857
951900,8,3,12860
769643,8,5,12869
1418218,8,4,13041
2021731,8,5,13097
993416,8,2,12991
1154332,8,4,13026
376505,8,1,12866
1172239,8,3,12870
2456479,8,1,12871
1359759,8,2,12871
998169,8,5,12886
2272061,8,1,12908
310855,8,3,12928
628085,8,3,13056
2333714,8,4,13091
1051744,8,2,12969
1292808,8,2,12991
1928399,8,5,13007
2178924,8,5,12865
903474,8,3,12870
2051300,8,3,12893
1781120,8,1,12945
1287924,8,5,12962
1996360,8,4,13068
603453,8,1,13072
617080,8,1,13076
586106,8,4,13117
2086623,8,3,13122
1687339,8,3,12975
1395791,8,5,13007
1800072,8,3,12859
2089742,8,4,12877
269088,8,3,12879
424413,8,3,12881
2073902,8,3,12886
1763197,8,1,12889
131938,8,4,12892
2555019,8,1,12911
657385,8,2,12946
1884090,8,3,13075
1041575,8,4,12977
375090,8,4,12990
597735,8,4,12865
59303,8,4,12882
1850670,8,4,12884
2000388,8,1,12893
773594,8,2,12899
402225,8,5,12915
873465,8,5,12925
1908228,8,3,12927
1773139,8,4,12934
915726,8,5,12935
2467430,8,3,13079
2402688,8,4,12972
172856,8,4,13020
2519696,8,2,12892
2590518,8,4,12914
736671,8,4,12923
1107742,8,3,12940
2446424,8,5,13017
1025764,8,2,12933
2451827,8,2,12884
1819083,8,3,12885
893874,8,2,12892
586645,8,5,12894
1090957,8,4,12920
2029939,8,3,12922
1895688,8,5,12940
2038947,8,3,12944
558946,8,2,13003
2532783,8,4,13032
476743,8,1,12869
1691722,8,2,12922
909091,8,1,12926
965699,8,2,12956
570717,8,5,13071
2580180,8,3,12975
447644,8,4,12999
888380,8,1,13028
68959,8,5,12700
1922017,8,5,12860
2426587,8,2,12864
284829,8,5,12892
1060432,8,1,12899
433513,8,2,12907
1653681,8,4,13131
1717911,8,1,12998
2341690,8,2,12875
1404386,8,2,12878
2578387,8,5,12883
1755950,8,2,12901
2034921,8,4,12923
530018,8,3,12925
268533,8,5,12943
936049,8,4,12947
2160083,8,2,13037
2119257,8,2,13059
556756,8,5,13092
342803,8,3,13124
1386988,8,1,13126
574754,8,4,13131
1905835,8,5,13134
1455150,8,5,12992
1561649,8,2,13006
2630773,8,3,13006
1426711,8,4,12863
1276295,8,3,12887
2347628,8,2,12906
2044511,8,5,12911
2032670,8,5,12919
1194196,8,3,12934
62025,8,3,12964
1052667,8,2,13010
1021485,8,3,13012
1401801,8,1,12877
1135584,8,5,12891
285166,8,4,12898
397392,8,5,12950
617007,8,5,12977
2586052,8,5,13033
2248168,8,2,12863
1907278,8,4,12868
1258209,8,2,12871
2009440,8,4,12889
558830,8,4,12934
2246049,8,4,12943
970561,8,2,12947
1736972,8,2,12959
1957696,8,1,13043
1455492,8,5,13074
567870,8,4,13131
2337730,8,3,13139
2283820,8,2,12864
2295304,8,2,12881
2348444,8,5,12930
2397677,8,2,12931
2057618,8,5,12936
765678,8,5,13027
2618688,8,4,13035
588039,8,4,13055
631945,8,5,12866
123384,8,4,12874
1212247,8,2,12906
1405367,8,3,13009
2064796,8,4,12878
785190,8,2,12882
2043472,8,5,12888
2113207,8,5,12899
1206293,8,3,12946
1237173,8,5,12967
750136,8,2,13108
2187058,8,4,13030
929208,8,4,12898
592445,8,5,12901
2045712,8,4,12932
760061,8,1,13045
967584,8,4,13089
2120990,8,4,12900
576528,8,5,12902
2298300,8,1,12915
1412565,8,3,12933
1809079,8,3,12963
2150617,8,4,13039
2395854,8,4,13054
2537449,8,3,13112
868232,8,3,12969
2400029,8,3,13011
1898310,8,2,13025
1210019,8,1,13033
1628442,8,3,12866
1326129,8,3,12879
1323761,8,4,12894
1421149,8,4,12902
330299,8,1,12919
645994,8,5,13049
714322,8,3,13069
905064,8,1,13071
1012060,8,3,13076
202969,8,1,12893
2146172,8,5,12921
2137956,8,2,12923
1672877,8,3,12949
1971273,8,4,12962
381536,8,4,13095
1146804,8,3,13138
1608960,8,4,12859
1466626,8,2,12919
1625264,8,4,12933
778383,8,3,12965
2634320,8,3,13066
214699,8,1,13096
2179700,8,3,12919
674695,8,3,12926
2500072,8,5,12940
1566773,8,4,12941
1022668,8,3,13056
355089,8,2,13059
1390025,8,4,13094
2087420,8,5,12979
2235567,8,5,12984
2122322,8,5,12884
291503,8,3,12890
1878071,8,3,12905
1257292,8,3,12918
1758574,8,5,12920
2358975,8,1,12934
2216088,8,3,13034
693770,8,4,13016
187005,8,2,12865
235979,8,2,12867
898283,8,1,12880
829060,8,3,12884
879728,8,4,12895
314335,8,1,12919
2584918,8,5,13038
2528920,8,2,12972
1405323,8,2,13010
1448908,8,1,12865
442012,8,5,12874
2319406,8,2,12888
67221,8,4,12901
724101,8,5,12940
2643987,8,5,12948
565639,8,3,13131
299476,8,3,12988
820252,8,5,12995
1424050,8,2,12885
2121132,8,4,12925
36212,8,4,13067
1688256,8,5,13125
904558,8,3,12995
2601606,8,3,12861
277837,8,1,12893
1307150,8,1,12900
1372143,8,1,12905
1253401,8,4,12934
2576911,8,4,12951
2100269,8,2,13054
1201509,8,2,13094
2637612,8,4,13112
1649533,8,4,12969
2227161,8,1,12972
1625190,8,4,12981
2347551,8,4,12866
105916,8,2,12874
673918,8,5,12901
816856,8,5,12903
496770,8,4,12919
42147,8,4,12948
1418115,8,1,12951
1120721,8,2,12962
2570044,8,4,12982
2068865,8,4,12865
1105029,8,2,12885
1467058,8,4,12899
369625,8,2,12905
479920,8,5,12926
1389091,8,3,12949
446706,8,1,13021
1213124,8,1,12863
189397,8,3,12863
553636,8,3,12911
1929283,8,5,12935
2322418,8,5,12976
2585108,8,1,12982
590461,8,1,12871
2526842,8,5,12875
1274813,8,2,12908
2142408,8,1,12913
2231367,8,3,12913
1371592,8,3,12921
639447,8,4,12942
2608884,8,3,12947
2228939,8,2,12948
604806,8,5,12961
2499836,8,5,13044
181497,8,5,13079
1027050,8,5,13032
355742,8,2,13117
123643,8,4,12915
607063,8,5,12940
205561,8,4,13018
359681,8,4,12850
1299769,8,3,12867
443521,8,5,12900
1214067,8,1,12901
1726568,8,5,12929
494633,8,2,12954
658636,8,5,13109
203542,8,1,13015
2616269,8,4,12912
601359,8,3,12915
1396205,8,1,12919
1431850,8,2,12919
504584,8,3,12953
2209525,8,1,12954
1704248,8,1,13140
2562260,8,5,12982
2376121,8,3,12863
174604,8,2,12878
1256297,8,5,12880
2105395,8,3,12891
1965507,8,1,12930
1793702,8,5,12964
2023451,8,1,13045
1546024,8,5,13049
1132430,8,5,13099
335030,8,4,12864
1884736,8,5,12876
2126959,8,2,12887
1386297,8,2,12905
363007,8,3,12916
1747244,8,5,12913
2207079,8,1,13076
1589432,8,3,12970
129151,8,3,12876
2093534,8,4,12933
1834839,8,4,12971
1768251,8,1,13001
1054182,8,3,13011
463055,8,4,12898
1284473,8,2,12899
1921010,8,3,13073
1214640,8,3,13104
893087,8,4,13117
2430790,8,3,12863
1265662,8,4,12879
2485979,8,5,12881
1701074,8,2,12921
1566804,8,3,12927
1825757,8,5,12940
1001701,8,3,13074
1243316,8,4,13082
4804,8,2,13086
1328494,8,4,13088
1273979,8,3,12980
766368,8,5,13014
598757,8,1,13025
775963,8,5,12855
2472970,8,5,12883
1215304,8,5,12887
677564,8,3,12911
2629966,8,2,12913
2101948,8,4,12928
727412,8,3,12962
1714672,8,1,13103
2007644,8,1,12979
1054416,8,2,12864
532689,8,4,12870
1919183,8,5,12887
1083123,8,2,12893
606152,8,5,12899
1859041,8,1,12905
1255070,8,3,12908
1397843,8,1,12913
1848790,8,3,13091
2593657,8,1,13133
2608587,8,4,13010
1104421,8,3,13025
1818472,8,3,13034
1569803,8,5,12859
1765127,8,5,12876
977825,8,3,12891
2255786,8,3,12912
1331844,8,3,12918
2158514,8,4,13045
2435856,8,4,13045
2280167,8,1,13095
1172105,8,1,12884
1374317,8,3,12888
224298,8,2,12905
667482,8,5,12912
1156653,8,5,12920
377937,8,5,12953
2408493,8,2,13033
505455,8,4,12864
1869736,8,2,12865
1353446,8,4,12900
657712,8,3,12923
1019056,8,2,12952
1701081,8,1,13058
1010271,8,4,13072
994565,8,1,12883
1982967,8,3,12908
1134907,8,3,12909
2104471,8,5,12925
307177,8,4,12936
50870,8,4,12939
2438640,8,3,12947
755640,8,3,13105
589004,8,5,13131
2612470,8,3,13019
2463963,8,3,12852
1958337,8,1,12901
1577811,8,3,12916
865076,8,2,12920
2462654,8,2,13102
586306,8,4,12979
2374782,8,4,13006
1745247,8,1,13012
1561165,8,5,12880
246569,8,3,12887
134288,8,5,12920
1402509,8,5,12926
233821,8,4,13031
997011,8,1,12866
1800701,8,5,12901
732085,8,3,12902
1801511,8,1,12912
1877584,8,5,12916
2164523,8,2,12921
2560256,8,2,12927
2617482,8,5,12929
2503032,8,4,12929
482256,8,3,13088
256316,8,1,13013
1046081,8,2,12870
1127519,8,1,12879
8493,8,2,12902
826948,8,5,12918
214730,8,3,12920
1799203,8,4,12933
1631153,8,3,12954
2598847,8,4,13055
1767881,8,5,13067
2271535,8,5,13083
1500833,8,4,13089
510288,8,5,13123
2066105,8,1,12976
689205,8,2,12990
1405228,8,2,12990
2056370,8,3,13006
2563416,8,4,12869
863082,8,5,12870
31969,8,4,12876
139994,8,5,12876
1610023,8,1,12888
2410917,8,1,12918
1057400,8,1,12949
1455869,8,1,13044
531541,8,1,13145
1959024,8,4,12975
1669040,8,3,13006
1800511,8,4,13014
938266,8,3,13020
2297136,8,4,12859
105416,8,5,12948
1586544,8,3,12966
775215,8,5,13015
1924978,8,3,12859
2538123,8,5,12878
1431134,8,1,13067
2447952,8,3,13126
1857081,8,2,12977
552511,8,5,13017
2102677,8,3,12878
2350011,8,3,12902
98716,8,3,12947
875148,8,5,12964
1206995,8,4,13080
183071,8,4,12876
1232740,8,2,12925
1286911,8,5,12940
2245901,8,1,12963
144007,8,4,13059
2563421,8,3,13094
589847,8,3,13009
1826529,8,3,12883
384332,8,3,12885
750815,8,4,12891
2626921,8,4,12901
764882,8,1,12908
2293749,8,4,12909
1809612,8,4,12916
1982785,8,4,12940
1541576,8,5,12948
779811,8,3,13044
352374,8,3,13074
792580,8,4,13095
2311958,8,5,12870
2004355,8,4,12935
2277865,8,4,13079
1310362,8,3,13105
86002,8,2,13120
1299157,8,3,13017
2536547,8,3,12892
246868,8,2,12922
2348522,8,5,12927
548003,8,3,12934
2079622,8,1,12954
2645431,8,1,13035
2552013,8,5,13048
1280678,8,4,13018
245841,8,2,12865
1772215,8,1,12871
2547231,8,4,12878
208831,8,2,12885
653240,8,5,12887
639853,8,3,13093
254375,8,5,13099
2120522,8,4,13028
2587746,8,5,12791
2587524,8,5,12867
51233,8,5,12878
1054463,8,2,12912
1697520,8,5,12926
348033,8,3,12942
610308,8,5,12940
172151,8,3,13002
1563143,8,4,13018
2370089,8,5,12863
1373517,8,3,12912
1776917,8,3,12955
750677,8,4,13096
2532654,8,1,12860
2541769,8,1,12874
1828732,8,1,12891
215573,8,3,12892
1984230,8,5,12901
2636989,8,2,12908
1890844,8,1,12935
846815,8,2,12942
30885,8,5,12978
2444893,8,1,12888
366421,8,2,12917
2088664,8,3,12929
2226615,8,5,12940
482440,8,5,13052
610709,8,4,13068
2152609,8,5,13074
352612,8,5,12978
807321,8,4,12879
1102629,8,4,12920
2337937,8,3,12923
1625485,8,1,12951
1571701,8,1,12966
482717,8,4,12971
1218125,8,1,13029
2302296,8,3,12862
1257748,8,2,12864
1149845,8,1,12878
1868944,8,2,12890
2647661,8,1,12899
171224,8,3,12905
1539122,8,4,12940
596544,8,2,13046
1170758,8,4,13090
639632,8,3,12861
565864,8,3,12864
2074573,8,5,12899
372275,8,2,12912
1760216,8,2,12954
2364842,8,3,12958
1589531,8,2,13123
53503,8,5,12974
1336941,8,4,12977
2073799,8,2,12984
1936740,8,4,13004
122987,8,3,13005
2078709,8,1,13018
509886,8,5,12865
1025331,8,5,12926
1873716,8,4,12936
1874547,8,5,12976
1533679,8,5,12992
1331674,8,3,13032
825819,8,4,12876
1084006,8,5,12903
1269695,8,4,12912
2220193,8,2,12937
90334,8,5,13135
1340291,8,2,12995
1972244,8,3,12886
889766,8,5,12886
93594,8,4,13040
2019608,8,1,12975
614585,8,2,13007
1423796,8,4,13020
956035,8,2,12887
621811,8,1,12899
2013305,8,3,12904
1562262,8,5,13089
1823482,8,3,12978
2212232,8,4,13004
2132873,8,4,13011
2506010,8,3,12677
637663,8,5,12871
680116,8,2,12922
